"","Sample_ID","Sample_date","Sample_site","Water_body","Depth_m","Latitude","Longitude","Year","Month","Day","DOY","Time","Diatoms","Chrysophytes","Cryptophytes","Green_algae","Cyanobacteria","Dinoflagellates","Edibles","Inedibles","TotalPP","Site_consolidated"
"1030","20110505-8-994","2011-05-05","8-994","Western Erie",13.1,41.517778,-82.600556,2011,5,5,125,2011.3397260274,3.550928992,0.093191586,0.698685717,0.490224148,0.159835219,0,4.833030443,0.159835219,4.992865662,"8-994"
"1031","20110519-14-972","2011-05-19","14-972","Western Erie",6.7,41.571667,-82.77,2011,5,19,139,2011.37808219178,0.655894867,0,0.563496729,0.116351031,0.446310046,0,1.303325159,0.478727514,1.782052673,"14-972"
"1032","20110519-16-970","2011-05-19","16-970","Western Erie",9.1,41.640278,-82.765833,2011,5,19,139,2011.37808219178,0.211847973,0,1.009248326,5.161155132,0.865763402,0,6.288890954,0.959123879,7.248014833,"16-970"
"1033","20110519-27-918","2011-05-19","27-918","Western Erie",9.8,41.775556,-83.054722,2011,5,19,139,2011.37808219178,0.081438163,0.017192084,0.228813733,0.244445175,0,0,0.565814937,0.006074218,0.571889155,"27-918"
"1034","20110519-29-905","2011-05-19","29-905","Western Erie",9.4,41.866389,-83.135278,2011,5,19,139,2011.37808219178,0.254831399,0.008488483,0.404927159,0.34811622,8.231025406,0.601267536,1.617630797,8.231025406,9.848656203,"29-905"
"1035","20110519-3-996","2011-05-19","3-996","Western Erie",8.2,41.4475,-82.617778,2011,5,19,139,2011.37808219178,0.233422899,0.016795221,0.357974394,0.737388937,0.003608348,0,0.865736734,0.483453065,1.349189799,"3-996"
"1036","20110519-36-873","2011-05-19","36-873","Western Erie",6.5,41.768333,-83.300833,2011,5,19,139,2011.37808219178,0.483602526,0,0.181990633,0.023028692,2.44038564,0,0.550689583,2.578317908,3.129007491,"36-873"
"1037","20110519-37-890","2011-05-19","37-890","Western Erie",6.4,41.7025,-83.248056,2011,5,19,139,2011.37808219178,0.309081749,0.018561094,0.556999581,0.424174169,0.053798171,0,1.273579516,0.089035248,1.362614764,"37-890"
"1038","20110519-8-994","2011-05-19","8-994","Western Erie",13.1,41.517778,-82.600556,2011,5,19,139,2011.37808219178,0.012099486,0.019736822,2.079371675,0.312621517,0.002558477,0,2.317348126,0.109039851,2.426387977,"8-994"
"1039","20120511-14-972","2012-05-11","14-972","Western Erie",6.4,41.571667,-82.77,2012,5,11,132,2012.35792349727,3.55263715,0,0.128464698,0.67409219,1.092587378,0,1.006221805,4.441559611,5.447781416,"14-972"
"1040","20120511-16-970","2012-05-11","16-970","Western Erie",8.9,41.640278,-82.765833,2012,5,11,132,2012.35792349727,2.567256412,0,0.192105857,0.353002905,0.106777009,0,0.926545145,2.292597038,3.219142183,"16-970"
"1041","20120511-27-918","2012-05-11","27-918","Western Erie",9.4,41.775556,-83.054722,2012,5,11,132,2012.35792349727,0.85693825,0.008253282,0.094861794,0.079068478,0,0,1.039121804,0,1.039121804,"27-918"
"1042","20120511-29-905","2012-05-11","29-905","Western Erie",9.2,41.866389,-83.135278,2012,5,11,132,2012.35792349727,0.160909443,0.011243192,0.163906924,0.474469951,0.043814672,0,0.81052951,0.043814672,0.854344182,"29-905"
"1043","20120511-3-996","2012-05-11","3-996","Western Erie",7.9,41.4475,-82.617778,2012,5,11,132,2012.35792349727,7.364342614,0,0.455438915,0.815287543,0.454193664,0.046766082,6.32904925,2.806979568,9.136028818,"3-996"
"1044","20120511-36-873","2012-05-11","36-873","Western Erie",6.5,41.768333,-83.300833,2012,5,11,132,2012.35792349727,0.157117372,0,0.061254925,0.223173486,1.257967535,0.030230574,0.471776357,1.257967535,1.729743892,"36-873"
"1045","20120511-37-890","2012-05-11","37-890","Western Erie",6.1,41.7025,-83.248056,2012,5,11,132,2012.35792349727,0.520723515,0,0.889845406,0.166551536,0.002158301,2.191630746,3.441121059,0.329788445,3.770909504,"37-890"
"1046","20120511-8-994","2012-05-11","8-994","Western Erie",12.8,41.517778,-82.600556,2012,5,11,132,2012.35792349727,0.195000731,0,0.197947992,0.451641378,2.160139264,0,0.844590101,2.160139264,3.004729365,"8-994"
"1047","20120523-14-972","2012-05-23","14-972","Western Erie",5.9,41.571667,-82.77,2012,5,23,144,2012.39071038251,0,0.015809064,0.150734175,0.388151115,1.356599855,0.042363351,0.597057705,1.356599855,1.95365756,"14-972"
"1048","20120523-16-970","2012-05-23","16-970","Western Erie",8.5,41.640278,-82.765833,2012,5,23,144,2012.39071038251,0.412953788,0.026813848,0.633047212,0.419220645,0.629501313,0,1.492035493,0.629501313,2.121536806,"16-970"
"1049","20120523-3-996","2012-05-23","3-996","Western Erie",7.3,41.4475,-82.617778,2012,5,23,144,2012.39071038251,1.416598385,0.061329411,0.787729629,0.760854829,0.315575041,0,2.808696386,0.533390909,3.342087295,"3-996"
"1050","20120523-8-994","2012-05-23","8-994","Western Erie",12.5,41.517778,-82.600556,2012,5,23,144,2012.39071038251,1.664437588,0.006839066,0.101723088,0.183009793,0.013698168,0.009403715,0.326521977,1.652589441,1.979111418,"8-994"
"1051","20120524-27-918","2012-05-24","27-918","Western Erie",8.8,41.775556,-83.054722,2012,5,24,145,2012.39344262295,0.101148339,0.273174003,0.361323854,0.264687066,0.001410962,0.050794632,1.046048431,0.006490425,1.052538856,"27-918"
"1052","20120524-29-905","2012-05-24","29-905","Western Erie",8.5,41.866389,-83.135278,2012,5,24,145,2012.39344262295,0.426051524,0.108709378,0.227466717,0.469376182,0.217155594,0.106891175,1.338494976,0.217155594,1.55565057,"29-905"
"1053","20120524-36-873","2012-05-24","36-873","Western Erie",6.1,41.768333,-83.300833,2012,5,24,145,2012.39344262295,0.278261793,0,0.535403163,0.954092564,0.395102895,0,1.758465198,0.404395217,2.162860415,"36-873"
"1054","20120524-37-890","2012-05-24","37-890","Western Erie",5.8,41.7025,-83.248056,2012,5,24,145,2012.39344262295,2.072651882,0,0.332274885,0.332737318,0.018497312,0,0.812655966,1.943505431,2.756161397,"37-890"
"1055","20130509-14-972","2013-05-09","14-972","Western Erie",6.4,41.571667,-82.77,2013,5,9,129,2013.35068493151,1.505427814,0,0.956843525,5.424749449,0,0,6.742078328,1.14494246,7.887020788,"14-972"
"1056","20130509-16-970","2013-05-09","16-970","Western Erie",9.1,41.640278,-82.765833,2013,5,9,129,2013.35068493151,0.481313239,0,0.250269464,0.707840707,0.003556001,0,1.020290733,0.422688678,1.442979411,"16-970"
"1057","20130509-27-918","2013-05-09","27-918","Western Erie",9.4,41.775556,-83.054722,2013,5,9,129,2013.35068493151,0.324444772,0.004970298,0.058921395,0.320546334,0.019042188,0,0.693971905,0.033953082,0.727924987,"27-918"
"1058","20130509-29-905","2013-05-09","29-905","Western Erie",9.3,41.866389,-83.135278,2013,5,9,129,2013.35068493151,0.443017089,0,0.070759958,0.178432033,0.015637183,0,0.69220908,0.015637183,0.707846263,"29-905"
"1059","20130509-3-996","2013-05-09","3-996","Western Erie",8,41.4475,-82.617778,2013,5,9,129,2013.35068493151,1.820074318,0,0.216238679,0.692838959,0.236226196,0,1.5798235,1.385554652,2.965378152,"3-996"
"1060","20130509-36-873","2013-05-09","36-873","Western Erie",6.4,41.768333,-83.300833,2013,5,9,129,2013.35068493151,0.5126481,0,0.559745251,0.781024923,0,0,1.230614505,0.622803769,1.853418274,"36-873"
"1061","20130509-37-890","2013-05-09","37-890","Western Erie",6.2,41.7025,-83.248056,2013,5,9,129,2013.35068493151,3.963654736,0,0.224355225,0.358410403,0.007081774,0,3.912665964,0.640836174,4.553502138,"37-890"
"1062","20130509-8-994","2013-05-09","8-994","Western Erie",12.8,41.517778,-82.600556,2013,5,9,129,2013.35068493151,0.338713861,0.012615351,0.266195594,0.453034203,0,0,0.983513085,0.087045924,1.070559009,"8-994"
"1063","20130520-27-918","2013-05-20","27-918","Western Erie",9,41.775556,-83.054722,2013,5,20,140,2013.38082191781,1.065810947,0.080323548,0.015662894,0.277420908,0.012688927,0,1.40939932,0.042507904,1.451907224,"27-918"
"1064","20130520-29-905","2013-05-20","29-905","Western Erie",8.9,41.866389,-83.135278,2013,5,20,140,2013.38082191781,0.103976753,0.018898819,0.668514132,0.220470565,0,0.43090903,1.42585213,0.016917169,1.442769299,"29-905"
"1065","20130520-36-873","2013-05-20","36-873","Western Erie",6.3,41.768333,-83.300833,2013,5,20,140,2013.38082191781,4.803537476,0.023587555,1.212542319,0.21433263,0.008709251,0.343434805,4.602479875,2.003664161,6.606144036,"36-873"
"1066","20130520-37-890","2013-05-20","37-890","Western Erie",6.2,41.7025,-83.248056,2013,5,20,140,2013.38082191781,1.933785177,0,0.055281423,0.603675679,0,0,1.893956046,0.698786233,2.592742279,"37-890"
"1067","20130521-14-972","2013-05-21","14-972","Western Erie",6.3,41.571667,-82.77,2013,5,21,141,2013.38356164384,0.636999134,0.010596668,0.705639852,0.363247996,0,0,1.482198344,0.234285306,1.71648365,"14-972"
"1068","20130521-16-970","2013-05-21","16-970","Western Erie",8.9,41.640278,-82.765833,2013,5,21,141,2013.38356164384,2.6804762,0.003331733,0.664658324,1.099439007,0.02300978,0,3.449380321,1.021534723,4.470915044,"16-970"
"1069","20130521-3-996","2013-05-21","3-996","Western Erie",7.6,41.4475,-82.617778,2013,5,21,141,2013.38356164384,0.500973481,0.004661673,0.363735105,0.368453034,0.591147576,0,0.921941207,0.907029662,1.828970869,"3-996"
"1070","20130521-8-994","2013-05-21","8-994","Western Erie",12.2,41.517778,-82.600556,2013,5,21,141,2013.38356164384,0.200302061,0,1.054137218,0.45464487,0.005332563,0,1.578291437,0.136125275,1.714416712,"8-994"
"1071","20140512-14-972","2014-05-12","14-972","Western Erie",6.4,41.571667,-82.77,2014,5,12,132,2014.35890410959,1.04317823,0.087521619,0.269427455,0.194629843,0.000940082,0,0.812139018,0.783558211,1.595697229,"14-972"
"1072","20140512-16-970","2014-05-12","16-970","Western Erie",9.1,41.640278,-82.765833,2014,5,12,132,2014.35890410959,3.913330984,0.024447241,0.571077373,0.25488377,0.046938703,0,3.147654478,1.663023593,4.810678071,"16-970"
"1073","20140512-27-918","2014-05-12","27-918","Western Erie",9.6,41.775556,-83.054722,2014,5,12,132,2014.35890410959,0.244684945,0,0.710609733,0.094635952,0.010957135,0,1.04993063,0.010957135,1.060887765,"27-918"
"1074","20140512-29-905","2014-05-12","29-905","Western Erie",9.3,41.866389,-83.135278,2014,5,12,132,2014.35890410959,0.034821589,0,0.537881937,0.030564527,0.000154057,0,0.603268053,0.000154057,0.60342211,"29-905"
"1075","20140512-3-996","2014-05-12","3-996","Western Erie",8,41.4475,-82.617778,2014,5,12,132,2014.35890410959,5.637253358,0.035593959,0.243909971,0.191090838,0.085300449,0,0.930984249,5.262164326,6.193148575,"3-996"
"1076","20140512-36-873","2014-05-12","36-873","Western Erie",6.4,41.768333,-83.300833,2014,5,12,132,2014.35890410959,0.532680832,0,2.649064601,1.217186507,0.007137882,0,3.33684239,1.069227432,4.406069822,"36-873"
"1077","20140512-37-890","2014-05-12","37-890","Western Erie",6.2,41.7025,-83.248056,2014,5,12,132,2014.35890410959,1.044764672,0.001869551,0.560035326,0.252641067,0.003020044,0,0.956661096,0.905669564,1.86233066,"37-890"
"1078","20140512-8-994","2014-05-12","8-994","Western Erie",13,41.517778,-82.600556,2014,5,12,132,2014.35890410959,0.43135875,0.147915884,0.162026431,0.119392991,0,0,0.850854256,0.0098398,0.860694056,"8-994"
"1079","20140519-14-972","2014-05-19","14-972","Western Erie",6.3,41.571667,-82.77,2014,5,19,139,2014.37808219178,3.459529204,0.002475874,0.150184506,0.188260094,0.284511862,0,1.122759445,2.962202095,4.08496154,"14-972"
"1080","20140519-16-970","2014-05-19","16-970","Western Erie",9.1,41.640278,-82.765833,2014,5,19,139,2014.37808219178,4.846308131,0.001432283,0.376350228,0.145202152,0.000537106,0,0.653635716,4.716194184,5.3698299,"16-970"
"1081","20140519-27-918","2014-05-19","27-918","Western Erie",9.6,41.775556,-83.054722,2014,5,19,139,2014.37808219178,0.097109947,0.008695152,0.065729454,0.087103194,0,0,0.250679472,0.007958275,0.258637747,"27-918"
"1082","20140519-29-905","2014-05-19","29-905","Western Erie",9.4,41.866389,-83.135278,2014,5,19,139,2014.37808219178,0.271544827,0.035755631,0.24273447,0.216650894,0,0,0.764833351,0.001852471,0.766685822,"29-905"
"1083","20140519-3-996","2014-05-19","3-996","Western Erie",8,41.4475,-82.617778,2014,5,19,139,2014.37808219178,3.308095492,0,0.25255347,0.52960969,0.679175453,0,0.853324767,3.916109338,4.769434105,"3-996"
"1084","20140519-36-873","2014-05-19","36-873","Western Erie",6.6,41.768333,-83.300833,2014,5,19,139,2014.37808219178,0.729638024,0,0.749212033,0.367355179,0.07257534,0.012223003,1.169358729,0.76164485,1.931003579,"36-873"
"1085","20140519-37-890","2014-05-19","37-890","Western Erie",6.3,41.7025,-83.248056,2014,5,19,139,2014.37808219178,0.117404112,0.044832371,0.52039846,0.263946059,0.108965715,0,0.946581002,0.108965715,1.055546717,"37-890"
"1086","20140519-8-994","2014-05-19","8-994","Western Erie",13,41.517778,-82.600556,2014,5,19,139,2014.37808219178,0.517097317,0,0.161255564,0.116823073,0.001192983,0,0.449974742,0.346394195,0.796368937,"8-994"
"1087","20150508-14-972","2015-05-08","14-972","Western Erie",6.4,41.571667,-82.77,2015,5,8,128,2015.34794520548,3.058618492,0.085123347,2.221955577,0.877622773,0.007921919,0,6.197353582,0.053888526,6.251242108,"14-972"
"1088","20150508-16-970","2015-05-08","16-970","Western Erie",9.1,41.640278,-82.765833,2015,5,8,128,2015.34794520548,4.077215444,0,0.326093737,0.259661974,0.005409734,0.133898393,4.78954698,0.012732302,4.802279282,"16-970"
"1089","20150508-27-918","2015-05-08","27-918","Western Erie",9.8,41.775556,-83.054722,2015,5,8,128,2015.34794520548,0.108337794,0.008028992,0.090567026,0.149988446,0.014452185,0,0.356922258,0.014452185,0.371374443,"27-918"
"1090","20150508-29-905","2015-05-08","29-905","Western Erie",9.4,41.866389,-83.135278,2015,5,8,128,2015.34794520548,0.593057135,0.011578347,0.435564088,0.314168599,0.003829611,0.07978205,1.376484621,0.061495209,1.43797983,"29-905"
"1091","20150508-3-996","2015-05-08","3-996","Western Erie",8,41.4475,-82.617778,2015,5,8,128,2015.34794520548,1.914293012,0,0.793759705,0.282558694,0.40064738,0,2.982541501,0.40871729,3.391258791,"3-996"
"1092","20150508-36-873","2015-05-08","36-873","Western Erie",6.4,41.768333,-83.300833,2015,5,8,128,2015.34794520548,0.777616162,0,0.738152618,0.570794485,0.012766838,0,2.016137967,0.083192136,2.099330103,"36-873"
"1093","20150508-37-890","2015-05-08","37-890","Western Erie",6.4,41.7025,-83.248056,2015,5,8,128,2015.34794520548,1.045136836,0.012645233,1.4603577,0.320344754,0.007503765,0,2.738434325,0.107553963,2.845988288,"37-890"
"1094","20150508-8-994","2015-05-08","8-994","Western Erie",12.8,41.517778,-82.600556,2015,5,8,128,2015.34794520548,6.351200922,0,0.480998102,0.491521036,0.021717228,0,5.722079221,1.623358067,7.345437288,"8-994"
"1095","20150521-14-972","2015-05-21","14-972","Western Erie",6.5,41.571667,-82.77,2015,5,21,141,2015.38356164384,0.064525189,0.117276551,1.220630352,0.169450765,0.00369375,0,1.571882857,0.00369375,1.575576607,"14-972"
"1096","20150521-16-970","2015-05-21","16-970","Western Erie",9,41.640278,-82.765833,2015,5,21,141,2015.38356164384,0.063738425,0.059925015,1.461752699,0.243386355,0,0,1.828802494,0,1.828802494,"16-970"
"1097","20150521-27-918","2015-05-21","27-918","Western Erie",9.4,41.775556,-83.054722,2015,5,21,141,2015.38356164384,0.019335354,0.01408552,0.640869171,0.336577912,0.003851509,0,0.87270881,0.142010656,1.014719466,"27-918"
"1098","20150521-29-905","2015-05-21","29-905","Western Erie",9.2,41.866389,-83.135278,2015,5,21,141,2015.38356164384,0.022477515,0.014931876,0.071635571,0.117951423,0.010830902,0,0.218012304,0.019814983,0.237827287,"29-905"
"1099","20150521-3-996","2015-05-21","3-996","Western Erie",8,41.4475,-82.617778,2015,5,21,141,2015.38356164384,0.838439811,0,0.983458873,0.613060022,2.35038833,0,2.138251561,2.647095475,4.785347036,"3-996"
"1100","20150521-36-873","2015-05-21","36-873","Western Erie",6.3,41.768333,-83.300833,2015,5,21,141,2015.38356164384,0.039484995,0.028463743,0.107962273,0.077163797,0.003646182,0,0.253074808,0.003646182,0.25672099,"36-873"
"1101","20150521-37-890","2015-05-21","37-890","Western Erie",6.2,41.7025,-83.248056,2015,5,21,141,2015.38356164384,0.422264437,0,1.02436633,1.327081612,0.06375724,0,1.374587034,1.462882585,2.837469619,"37-890"
"1102","20150521-8-994","2015-05-21","8-994","Western Erie",13,41.517778,-82.600556,2015,5,21,141,2015.38356164384,0.025104309,0.051520412,0.12894222,0.092439645,0.072309881,0,0.298006586,0.072309881,0.370316467,"8-994"
"1103","20010531-14-972","2001-05-31","14-972","Western Erie",6.4,41.571667,-82.77,2001,5,31,151,2001.41095890411,0,0,0.413988474,0.874861141,0,0,1.288849615,0,1.288849615,"14-972"
"1104","20010531-16-970","2001-05-31","16-970","Western Erie",9.3,41.640278,-82.765833,2001,5,31,151,2001.41095890411,0.578270691,0,0.482332501,0.115597649,0.010145783,0,1.176200841,0.010145783,1.186346624,"16-970"
"1105","20010531-27-918","2001-05-31","27-918","Western Erie",9.8,41.775556,-83.054722,2001,5,31,151,2001.41095890411,4.155366817,0,0.704705955,0.147811656,0,0,1.392885737,3.614998691,5.007884428,"27-918"
"1106","20010531-29-905","2001-05-31","29-905","Western Erie",9.1,41.866389,-83.135278,2001,5,31,151,2001.41095890411,7.360884941,0,0.31321693,0.216140754,0,0,0.70895019,7.181292435,7.890242625,"29-905"
"1107","20010531-3-996","2001-05-31","3-996","Western Erie",8.1,41.4475,-82.617778,2001,5,31,151,2001.41095890411,0.655036042,0,0.664081179,0.65349202,0.538600138,0,1.972609241,0.538600138,2.511209379,"3-996"
"1108","20010531-36-873","2001-05-31","36-873","Western Erie",6.4,41.768333,-83.300833,2001,5,31,151,2001.41095890411,0.574334851,0,0.2610336,0.077682823,0,0,0.374296508,0.538754766,0.913051274,"36-873"
"1109","20010531-37-890","2001-05-31","37-890","Western Erie",6.1,41.7025,-83.248056,2001,5,31,151,2001.41095890411,0.352154863,0,0.869877778,0.262758488,0,0,1.132636266,0.352154863,1.484791129,"37-890"
"1110","20010531-8-994","2001-05-31","8-994","Western Erie",13,41.517778,-82.600556,2001,5,31,151,2001.41095890411,1.427214565,0,0.294447063,0.608543744,0.008891602,0,2.330205372,0.008891602,2.339096974,"8-994"
"1111","20010613-14-972","2001-06-13","14-972","Western Erie",6.4,41.571667,-82.77,2001,6,13,164,2001.44657534247,0.214974484,0.071393644,0.797686944,0.333201561,0,0,1.289872055,0.127384578,1.417256633,"14-972"
"1112","20010613-16-970","2001-06-13","16-970","Western Erie",9.4,41.640278,-82.765833,2001,6,13,164,2001.44657534247,1.246059651,0,2.189164063,0.88981466,0,0,4.006974915,0.318063459,4.325038374,"16-970"
"1113","20010613-27-918","2001-06-13","27-918","Western Erie",9.8,41.775556,-83.054722,2001,6,13,164,2001.44657534247,0.260027086,0.032253297,0.421643316,0.166741481,0,0,0.88066518,0,0.88066518,"27-918"
"1114","20010613-29-905","2001-06-13","29-905","Western Erie",9.4,41.866389,-83.135278,2001,6,13,164,2001.44657534247,0.790367859,0.078604177,0.505192392,0.463029709,0,0,1.513732069,0.323462068,1.837194137,"29-905"
"1115","20010613-3-996","2001-06-13","3-996","Western Erie",7.3,41.4475,-82.617778,2001,6,13,164,2001.44657534247,0.030590683,0.01892037,3.648501363,0.506098206,0.155767702,0,4.204110622,0.155767702,4.359878324,"3-996"
"1116","20010613-36-873","2001-06-13","36-873","Western Erie",6.4,41.768333,-83.300833,2001,6,13,164,2001.44657534247,2.17289721,0,0.88812369,0.643429196,0.148736529,0,1.713940756,2.139245869,3.853186625,"36-873"
"1117","20010613-37-890","2001-06-13","37-890","Western Erie",6.4,41.7025,-83.248056,2001,6,13,164,2001.44657534247,1.571335264,0.298552789,2.71045098,1.246593771,0,0,4.290838715,1.536094089,5.826932804,"37-890"
"1118","20010613-8-994","2001-06-13","8-994","Western Erie",12.8,41.517778,-82.600556,2001,6,13,164,2001.44657534247,0.043950203,0,0.486056051,0.254542064,0,0,0.784548318,0,0.784548318,"8-994"
"1119","20010627-14-972","2001-06-27","14-972","Western Erie",6.46,41.571667,-82.77,2001,6,27,178,2001.48493150685,0.011459642,0,1.802245819,0.181761337,0.475362907,0,1.995466798,0.475362907,2.470829705,"14-972"
"1120","20010627-16-970","2001-06-27","16-970","Western Erie",9.54,41.640278,-82.765833,2001,6,27,178,2001.48493150685,0,0,1.744597245,0.286075816,0,0,2.030673061,0,2.030673061,"16-970"
"1121","20010627-27-918","2001-06-27","27-918","Western Erie",9.85,41.775556,-83.054722,2001,6,27,178,2001.48493150685,0.688332203,0.136629396,0.254089128,1.328292621,0.014127486,0,2.407343348,0.014127486,2.421470834,"27-918"
"1122","20010627-29-905","2001-06-27","29-905","Western Erie",9.23,41.866389,-83.135278,2001,6,27,178,2001.48493150685,2.655361634,0.104518103,0.504247138,1.440263144,0.010341369,0,2.69669866,2.018032728,4.714731388,"29-905"
"1123","20010627-3-996","2001-06-27","3-996","Western Erie",8,41.4475,-82.617778,2001,6,27,178,2001.48493150685,1.178345731,0,2.933743984,0.367298261,0.33842062,0,4.479387976,0.33842062,4.817808596,"3-996"
"1124","20010627-36-873","2001-06-27","36-873","Western Erie",6.77,41.768333,-83.300833,2001,6,27,178,2001.48493150685,0.803772852,0,4.492220628,0.576919476,0.003716785,0,5.094844449,0.781785292,5.876629741,"36-873"
"1125","20010627-37-890","2001-06-27","37-890","Western Erie",6.15,41.7025,-83.248056,2001,6,27,178,2001.48493150685,0.977268124,0,2.622676222,0.562744079,0.030183686,0,3.325856224,0.867015887,4.192872111,"37-890"
"1126","20010627-8-994","2001-06-27","8-994","Western Erie",13.23,41.517778,-82.600556,2001,6,27,178,2001.48493150685,0,0,0.351180438,0.139137037,0,0,0.490317475,0,0.490317475,"8-994"
"1127","20010713-14-972","2001-07-13","14-972","Western Erie",6.83,41.571667,-82.77,2001,7,13,194,2001.52876712329,2.23228275,0,0.578646851,0.405849091,0.000590409,0,1.118469938,2.098899163,3.217369101,"14-972"
"1128","20010713-16-970","2001-07-13","16-970","Western Erie",10.08,41.640278,-82.765833,2001,7,13,194,2001.52876712329,1.70912396,0.002477138,0.571515397,0.319544872,0.015477159,0,1.403277933,1.214860593,2.618138526,"16-970"
"1129","20010713-27-918","2001-07-13","27-918","Western Erie",10.08,41.775556,-83.054722,2001,7,13,194,2001.52876712329,1.004545404,0.016247393,0.531212844,0.300046381,0.001253657,0,1.185173451,0.668132228,1.853305679,"27-918"
"1130","20010713-29-905","2001-07-13","29-905","Western Erie",9.75,41.866389,-83.135278,2001,7,13,194,2001.52876712329,0.131262015,0.054396525,0.497813444,0.382729883,0,0,1.066201867,0,1.066201867,"29-905"
"1131","20010713-3-996","2001-07-13","3-996","Western Erie",8.45,41.4475,-82.617778,2001,7,13,194,2001.52876712329,0.93047043,0.07398491,0.86258143,0.558786885,0.502284814,0,1.568875594,1.359232875,2.928108469,"3-996"
"1132","20010713-36-873","2001-07-13","36-873","Western Erie",3.25,41.768333,-83.300833,2001,7,13,194,2001.52876712329,0.515113081,0,1.561368582,2.178011729,0.010137276,0,3.689688591,0.574942077,4.264630668,"36-873"
"1133","20010713-37-890","2001-07-13","37-890","Western Erie",6.5,41.7025,-83.248056,2001,7,13,194,2001.52876712329,5.965826406,0,1.666012641,2.654073857,0,0,4.564562472,5.721350432,10.285912904,"37-890"
"1134","20010713-8-994","2001-07-13","8-994","Western Erie",13.98,41.517778,-82.600556,2001,7,13,194,2001.52876712329,1.981563496,0.051087808,0.423330797,0.585780683,0.034731043,0,3.041762784,0.034731043,3.076493827,"8-994"
"1135","20020607-16-970","2002-06-07","16-970","Western Erie",9.4,41.640278,-82.765833,2002,6,7,158,2002.4301369863,31.617305752,0,0.993003875,2.637473201,14.798312869,0.196080737,6.930144292,43.312032142,50.242176434,"16-970"
"1136","20020607-27-918","2002-06-07","27-918","Western Erie",10.1,41.775556,-83.054722,2002,6,7,158,2002.4301369863,1.306203274,0,1.155676511,0.726812956,0.025083318,0,1.930204267,1.283571792,3.213776059,"27-918"
"1137","20020607-29-905","2002-06-07","29-905","Western Erie",9.4,41.866389,-83.135278,2002,6,7,158,2002.4301369863,2.841928466,0.015375487,0.540435716,0.285338669,0,0,1.357545408,2.32553293,3.683078338,"29-905"
"1138","20020618-27-918","2002-06-18","27-918","Western Erie",10.1,41.775556,-83.054722,2002,6,18,169,2002.4602739726,0.03896109,0,0.21275111,0.253568716,0.022468407,0,0.502427785,0.025321538,0.527749323,"27-918"
"1139","20020618-3-996","2002-06-18","3-996","Western Erie",7.7,41.4475,-82.617778,2002,6,18,169,2002.4602739726,0.868278997,0,0.748727965,0.635001304,0.258115471,2.355708829,3.771472501,1.094360065,4.865832566,"3-996"
"1140","20020618-8-994","2002-06-18","8-994","Western Erie",13.3,41.517778,-82.600556,2002,6,18,169,2002.4602739726,0.553729616,0.010685729,1.757078955,0.784642805,0,0,3.106137105,0,3.106137105,"8-994"
"1141","20020702-14-972","2002-07-02","14-972","Western Erie",6.4,41.571667,-82.77,2002,7,2,183,2002.49863013699,0,0,0.013652752,0.007519954,0,0,0.021172706,0,0.021172706,"14-972"
"1142","20020702-16-970","2002-07-02","16-970","Western Erie",9.4,41.640278,-82.765833,2002,7,2,183,2002.49863013699,0,0,0.000120798,0.002160228,0,0,0.002281026,0,0.002281026,"16-970"
"1143","20020702-29-905","2002-07-02","29-905","Western Erie",9.4,41.866389,-83.135278,2002,7,2,183,2002.49863013699,7.86e-05,0,0.002062556,0.007186475,0.00017179,0,0.009327631,0.00017179,0.009499421,"29-905"
"1144","20020702-3-996","2002-07-02","3-996","Western Erie",7.7,41.4475,-82.617778,2002,7,2,183,2002.49863013699,0,0,0.283291359,0.046301665,0,0,0.329593024,0,0.329593024,"3-996"
"1145","20020702-36-873","2002-07-02","36-873","Western Erie",6.4,41.768333,-83.300833,2002,7,2,183,2002.49863013699,0,0,0.000830081,0.001446763,0.00011151,0,0.002276844,0.00011151,0.002388354,"36-873"
"1146","20020702-37-890","2002-07-02","37-890","Western Erie",6.1,41.7025,-83.248056,2002,7,2,183,2002.49863013699,0,0,0.001870533,0.013222643,2.74e-05,0,0.015093176,2.74e-05,0.015120576,"37-890"
"1147","20020702-8-994","2002-07-02","8-994","Western Erie",13.3,41.517778,-82.600556,2002,7,2,183,2002.49863013699,0.000377904,0,0.001971778,0.002186608,0,0,0.00453629,0,0.00453629,"8-994"
"1148","20020716-14-972","2002-07-16","14-972","Western Erie",6.4,41.571667,-82.77,2002,7,16,197,2002.53698630137,0.054101021,0,0.25108613,0.142939747,0.135462822,0,0.448126898,0.135462822,0.58358972,"14-972"
"1149","20020716-16-970","2002-07-16","16-970","Western Erie",10.7,41.640278,-82.765833,2002,7,16,197,2002.53698630137,0,0,0.003334635,0.014001528,9.39e-07,0,0.017336163,9.39e-07,0.017337102,"16-970"
"1150","20020716-29-905","2002-07-16","29-905","Western Erie",9.4,41.866389,-83.135278,2002,7,16,197,2002.53698630137,0,0,0.000848895,0.006904013,4.55e-05,0,0.007752908,4.55e-05,0.007798408,"29-905"
"1151","20020716-3-996","2002-07-16","3-996","Western Erie",7.9,41.4475,-82.617778,2002,7,16,197,2002.53698630137,0,0,0.27768158,0.143212421,0.000354708,0,0.420894001,0.000354708,0.421248709,"3-996"
